timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-12T16:02:24,VGG16_split_after_block2_Laptop,04e4f5b8-f3b0-4b4b-a26d-e8d607220364,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,83.32969967600002,1.045208780256859e-05,1.254305228892949e-07,1.5115605245156252,0.0,10.0,3.374377694164613e-05,0.0,0.0002230958299527,0.0002568396068944,0.0,Sweden,SWE,stockholm county,Linux-6.18.12+kali-amd64-x86_64-with-glibc2.42,3.13.12,3.2.3,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,18.0651,59.3326,15.473670959472656,machine,4.938271604938271,0,63.55802469135802,9.834613187813463,N,1.0,0.0,,
2026-03-12T16:34:55,VGG16_split_after_block2_Laptop,b5240024-ce04-494c-8cf9-ecee015d3526,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,50.9507171690002,6.375187723848207e-06,1.251245925097016e-07,1.5199844189578127,0.0,10.0,2.0712349591856617e-05,0.0,0.00013594541484721957,0.0001566577644390762,0.0,Sweden,SWE,stockholm county,Linux-6.18.12+kali-amd64-x86_64-with-glibc2.42,3.13.12,3.2.3,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,18.0651,59.3326,15.473670959472656,machine,2.0408163265306123,0,64.44489795918368,9.970926168013593,N,1.0,0.0,,
